"Fx0"	"z"	"Lx0"
1.88294782522381e-13	0.185	1.82163077335634e+43
1.88294782522381e-13	0.185	1.82163077335634e+43
1.88294782522381e-13	0.185	1.82163077335634e+43
1.88294782522381e-13	0.185	1.82163077335634e+43
1.88294782522381e-13	0.185	1.82163077335634e+43
1.88294782522381e-13	0.185	1.82163077335634e+43
1.88294782522381e-13	0.185	1.82163077335634e+43
1.88294782522381e-13	0.185	1.82163077335634e+43
2.06461123483314e-13	0.185	1.99737842440867e+43
2.06461123483314e-13	0.185	1.99737842440867e+43
2.06461123483314e-13	0.185	1.99737842440867e+43
2.06461123483314e-13	0.185	1.99737842440867e+43
2.06461123483314e-13	0.185	1.99737842440867e+43
2.06461123483314e-13	0.185	1.99737842440867e+43
2.26380120250679e-13	0.185	2.19008189181093e+43
2.26380120250679e-13	0.185	2.19008189181093e+43
2.26380120250679e-13	0.185	2.19008189181093e+43
2.26380120250679e-13	0.185	2.19008189181093e+43
2.26380120250679e-13	0.185	2.19008189181093e+43
2.26380120250679e-13	0.185	2.19008189181093e+43
2.26380120250679e-13	0.185	2.19008189181093e+43
2.26380120250679e-13	0.185	2.19008189181093e+43
2.26380120250679e-13	0.185	2.19008189181093e+43
2.26380120250679e-13	0.185	2.19008189181093e+43
2.48220865895142e-13	0.185	2.4013770421387e+43
2.48220865895142e-13	0.185	2.4013770421387e+43
2.48220865895142e-13	0.185	2.4013770421387e+43
2.48220865895142e-13	0.185	2.4013770421387e+43
2.48220865895142e-13	0.185	2.4013770421387e+43
2.72168767281805e-13	0.185	2.6330575674239e+43
2.72168767281805e-13	0.185	2.6330575674239e+43
2.72168767281805e-13	0.185	2.6330575674239e+43
2.72168767281805e-13	0.185	2.6330575674239e+43
2.72168767281805e-13	0.185	2.6330575674239e+43
2.72168767281805e-13	0.185	2.6330575674239e+43
2.98427118995667e-13	0.185	2.88709021187012e+43
2.98427118995667e-13	0.185	2.88709021187012e+43
2.98427118995667e-13	0.185	2.88709021187012e+43
2.98427118995667e-13	0.185	2.88709021187012e+43
2.98427118995667e-13	0.185	2.88709021187012e+43
2.98427118995667e-13	0.185	2.88709021187012e+43
2.98427118995667e-13	0.185	2.88709021187012e+43
3.27218829116577e-13	0.185	3.165631467614e+43
3.27218829116577e-13	0.185	3.165631467614e+43
3.27218829116577e-13	0.185	3.165631467614e+43
3.27218829116577e-13	0.185	3.165631467614e+43
3.27218829116577e-13	0.185	3.165631467614e+43
3.27218829116577e-13	0.185	3.165631467614e+43
3.27218829116577e-13	0.185	3.165631467614e+43
3.27218829116577e-13	0.185	3.165631467614e+43
3.27218829116577e-13	0.185	3.165631467614e+43
3.58788311493829e-13	0.185	3.4710458812635e+43
3.58788311493829e-13	0.185	3.4710458812635e+43
3.58788311493829e-13	0.185	3.4710458812635e+43
3.58788311493829e-13	0.185	3.4710458812635e+43
3.58788311493829e-13	0.185	3.4710458812635e+43
3.93403560584013e-13	0.185	3.80592612661803e+43
3.93403560584013e-13	0.185	3.80592612661803e+43
3.93403560584013e-13	0.185	3.80592612661803e+43
3.93403560584013e-13	0.185	3.80592612661803e+43
3.93403560584013e-13	0.185	3.80592612661803e+43
3.93403560584013e-13	0.185	3.80592612661803e+43
3.93403560584013e-13	0.185	3.80592612661803e+43
3.93403560584013e-13	0.185	3.80592612661803e+43
3.93403560584013e-13	0.185	3.80592612661803e+43
3.93403560584013e-13	0.185	3.80592612661803e+43
3.93403560584013e-13	0.185	3.80592612661803e+43
3.93403560584013e-13	0.185	3.80592612661803e+43
4.31358426465464e-13	0.185	4.17311501396836e+43
4.31358426465464e-13	0.185	4.17311501396836e+43
4.31358426465464e-13	0.185	4.17311501396836e+43
4.31358426465464e-13	0.185	4.17311501396836e+43
4.31358426465464e-13	0.185	4.17311501396836e+43
4.31358426465464e-13	0.185	4.17311501396836e+43
4.31358426465464e-13	0.185	4.17311501396836e+43
4.31358426465464e-13	0.185	4.17311501396836e+43
4.72975109342015e-13	0.185	4.57572962281406e+43
4.72975109342015e-13	0.185	4.57572962281406e+43
4.72975109342015e-13	0.185	4.57572962281406e+43
4.72975109342015e-13	0.185	4.57572962281406e+43
4.72975109342015e-13	0.185	4.57572962281406e+43
5.18606894711958e-13	0.185	5.0171877628621e+43
5.18606894711958e-13	0.185	5.0171877628621e+43
5.18606894711958e-13	0.185	5.0171877628621e+43
5.18606894711958e-13	0.185	5.0171877628621e+43
5.18606894711958e-13	0.185	5.0171877628621e+43
5.68641152421186e-13	0.185	5.50123698793469e+43
5.68641152421186e-13	0.185	5.50123698793469e+43
5.68641152421186e-13	0.185	5.50123698793469e+43
5.68641152421186e-13	0.185	5.50123698793469e+43
6.23502625059564e-13	0.185	6.0319864090868e+43
6.83657033615851e-13	0.185	6.6139415769957e+43
6.83657033615851e-13	0.185	6.6139415769957e+43
6.83657033615851e-13	0.185	6.6139415769957e+43
6.83657033615851e-13	0.185	6.6139415769957e+43
7.49615030999709e-13	0.185	7.25204272974065e+43
7.49615030999709e-13	0.185	7.25204272974065e+43
7.49615030999709e-13	0.185	7.25204272974065e+43
8.21936536992378e-13	0.185	7.95170673065933e+43
8.21936536992378e-13	0.185	7.95170673065933e+43
9.01235491425579e-13	0.185	8.71887305229296e+43
9.88185065938535e-13	0.185	9.56005419677961e+43
9.88185065938535e-13	0.185	9.56005419677961e+43
9.88185065938535e-13	0.185	9.56005419677961e+43
1.08352337855592e-12	0.185	1.0482390980716e+44
1.18805975959796e-12	0.185	1.14937131538031e+44
1.30268162211428e-12	0.185	1.26026058658692e+44
1.8829478252238e-12	0.185	1.82163077335632e+44
1.8829478252238e-12	0.185	1.82163077335632e+44
1.8829478252238e-12	0.185	1.82163077335632e+44
2.06461123483312e-12	0.185	1.99737842440865e+44
2.06461123483312e-12	0.185	1.99737842440865e+44
2.26380120250677e-12	0.185	2.19008189181091e+44
6.66762032679134e-14	0.195	7.25204272974062e+42
6.66762032679134e-14	0.195	7.25204272974062e+42
6.66762032679134e-14	0.195	7.25204272974062e+42
6.66762032679134e-14	0.195	7.25204272974062e+42
6.66762032679134e-14	0.195	7.25204272974062e+42
6.66762032679134e-14	0.195	7.25204272974062e+42
6.66762032679134e-14	0.195	7.25204272974062e+42
6.66762032679134e-14	0.195	7.25204272974062e+42
6.66762032679134e-14	0.195	7.25204272974062e+42
6.66762032679134e-14	0.195	7.25204272974062e+42
6.66762032679134e-14	0.195	7.25204272974062e+42
6.66762032679134e-14	0.195	7.25204272974062e+42
6.66762032679134e-14	0.195	7.25204272974062e+42
6.66762032679134e-14	0.195	7.25204272974062e+42
6.66762032679134e-14	0.195	7.25204272974062e+42
7.3109003084878e-14	0.195	7.95170673065929e+42
7.3109003084878e-14	0.195	7.95170673065929e+42
7.3109003084878e-14	0.195	7.95170673065929e+42
7.3109003084878e-14	0.195	7.95170673065929e+42
7.3109003084878e-14	0.195	7.95170673065929e+42
7.3109003084878e-14	0.195	7.95170673065929e+42
7.3109003084878e-14	0.195	7.95170673065929e+42
7.3109003084878e-14	0.195	7.95170673065929e+42
8.01624278243335e-14	0.195	8.71887305229292e+42
8.01624278243335e-14	0.195	8.71887305229292e+42
8.01624278243335e-14	0.195	8.71887305229292e+42
8.01624278243335e-14	0.195	8.71887305229292e+42
8.01624278243335e-14	0.195	8.71887305229292e+42
8.01624278243335e-14	0.195	8.71887305229292e+42
8.01624278243335e-14	0.195	8.71887305229292e+42
8.01624278243335e-14	0.195	8.71887305229292e+42
8.01624278243335e-14	0.195	8.71887305229292e+42
8.01624278243335e-14	0.195	8.71887305229292e+42
8.01624278243335e-14	0.195	8.71887305229292e+42
8.01624278243335e-14	0.195	8.71887305229292e+42
8.01624278243335e-14	0.195	8.71887305229292e+42
8.01624278243335e-14	0.195	8.71887305229292e+42
8.01624278243335e-14	0.195	8.71887305229292e+42
8.01624278243335e-14	0.195	8.71887305229292e+42
8.01624278243335e-14	0.195	8.71887305229292e+42
8.01624278243335e-14	0.195	8.71887305229292e+42
8.01624278243335e-14	0.195	8.71887305229292e+42
8.01624278243335e-14	0.195	8.71887305229292e+42
8.01624278243335e-14	0.195	8.71887305229292e+42
8.01624278243335e-14	0.195	8.71887305229292e+42
8.01624278243335e-14	0.195	8.71887305229292e+42
8.78963542592835e-14	0.195	9.56005419677956e+42
8.78963542592835e-14	0.195	9.56005419677956e+42
8.78963542592835e-14	0.195	9.56005419677956e+42
8.78963542592835e-14	0.195	9.56005419677956e+42
8.78963542592835e-14	0.195	9.56005419677956e+42
8.78963542592835e-14	0.195	9.56005419677956e+42
8.78963542592835e-14	0.195	9.56005419677956e+42
8.78963542592835e-14	0.195	9.56005419677956e+42
9.63764359657814e-14	0.195	1.04823909807159e+43
9.63764359657814e-14	0.195	1.04823909807159e+43
9.63764359657814e-14	0.195	1.04823909807159e+43
9.63764359657814e-14	0.195	1.04823909807159e+43
9.63764359657814e-14	0.195	1.04823909807159e+43
9.63764359657814e-14	0.195	1.04823909807159e+43
9.63764359657814e-14	0.195	1.04823909807159e+43
9.63764359657814e-14	0.195	1.04823909807159e+43
9.63764359657814e-14	0.195	1.04823909807159e+43
9.63764359657814e-14	0.195	1.04823909807159e+43
1.05674660658469e-13	0.195	1.1493713153803e+43
1.05674660658469e-13	0.195	1.1493713153803e+43
1.05674660658469e-13	0.195	1.1493713153803e+43
1.05674660658469e-13	0.195	1.1493713153803e+43
1.05674660658469e-13	0.195	1.1493713153803e+43
1.05674660658469e-13	0.195	1.1493713153803e+43
1.05674660658469e-13	0.195	1.1493713153803e+43
1.05674660658469e-13	0.195	1.1493713153803e+43
1.15869961296841e-13	0.195	1.26026058658691e+43
1.15869961296841e-13	0.195	1.26026058658691e+43
1.15869961296841e-13	0.195	1.26026058658691e+43
1.15869961296841e-13	0.195	1.26026058658691e+43
1.15869961296841e-13	0.195	1.26026058658691e+43
1.15869961296841e-13	0.195	1.26026058658691e+43
1.15869961296841e-13	0.195	1.26026058658691e+43
1.15869961296841e-13	0.195	1.26026058658691e+43
1.15869961296841e-13	0.195	1.26026058658691e+43
1.15869961296841e-13	0.195	1.26026058658691e+43
1.15869961296841e-13	0.195	1.26026058658691e+43
1.27048886149942e-13	0.195	1.38184825465118e+43
1.27048886149942e-13	0.195	1.38184825465118e+43
1.27048886149942e-13	0.195	1.38184825465118e+43
1.27048886149942e-13	0.195	1.38184825465118e+43
1.27048886149942e-13	0.195	1.38184825465118e+43
1.27048886149942e-13	0.195	1.38184825465118e+43
1.27048886149942e-13	0.195	1.38184825465118e+43
1.27048886149942e-13	0.195	1.38184825465118e+43
1.27048886149942e-13	0.195	1.38184825465118e+43
1.27048886149942e-13	0.195	1.38184825465118e+43
1.27048886149942e-13	0.195	1.38184825465118e+43
1.27048886149942e-13	0.195	1.38184825465118e+43
1.3930633350769e-13	0.195	1.51516648160354e+43
1.3930633350769e-13	0.195	1.51516648160354e+43
1.3930633350769e-13	0.195	1.51516648160354e+43
1.3930633350769e-13	0.195	1.51516648160354e+43
1.3930633350769e-13	0.195	1.51516648160354e+43
1.3930633350769e-13	0.195	1.51516648160354e+43
1.3930633350769e-13	0.195	1.51516648160354e+43
1.3930633350769e-13	0.195	1.51516648160354e+43
1.3930633350769e-13	0.195	1.51516648160354e+43
1.3930633350769e-13	0.195	1.51516648160354e+43
1.3930633350769e-13	0.195	1.51516648160354e+43
1.52746357275833e-13	0.195	1.66134701060527e+43
1.52746357275833e-13	0.195	1.66134701060527e+43
1.52746357275833e-13	0.195	1.66134701060527e+43
1.52746357275833e-13	0.195	1.66134701060527e+43
1.52746357275833e-13	0.195	1.66134701060527e+43
1.52746357275833e-13	0.195	1.66134701060527e+43
1.67483050293248e-13	0.195	1.82163077335634e+43
1.67483050293248e-13	0.195	1.82163077335634e+43
1.67483050293248e-13	0.195	1.82163077335634e+43
1.67483050293248e-13	0.195	1.82163077335634e+43
1.67483050293248e-13	0.195	1.82163077335634e+43
1.67483050293248e-13	0.195	1.82163077335634e+43
1.67483050293248e-13	0.195	1.82163077335634e+43
1.67483050293248e-13	0.195	1.82163077335634e+43
1.67483050293248e-13	0.195	1.82163077335634e+43
1.83641512870099e-13	0.195	1.99737842440867e+43
1.83641512870099e-13	0.195	1.99737842440867e+43
1.83641512870099e-13	0.195	1.99737842440867e+43
1.83641512870099e-13	0.195	1.99737842440867e+43
1.83641512870099e-13	0.195	1.99737842440867e+43
1.83641512870099e-13	0.195	1.99737842440867e+43
1.83641512870099e-13	0.195	1.99737842440867e+43
1.83641512870099e-13	0.195	1.99737842440867e+43
1.83641512870099e-13	0.195	1.99737842440867e+43
1.83641512870099e-13	0.195	1.99737842440867e+43
1.83641512870099e-13	0.195	1.99737842440867e+43
2.01358914768812e-13	0.195	2.19008189181093e+43
2.01358914768812e-13	0.195	2.19008189181093e+43
2.01358914768812e-13	0.195	2.19008189181093e+43
2.01358914768812e-13	0.195	2.19008189181093e+43
2.01358914768812e-13	0.195	2.19008189181093e+43
2.01358914768812e-13	0.195	2.19008189181093e+43
2.01358914768812e-13	0.195	2.19008189181093e+43
2.20785659643056e-13	0.195	2.4013770421387e+43
2.20785659643056e-13	0.195	2.4013770421387e+43
2.20785659643056e-13	0.195	2.4013770421387e+43
2.20785659643056e-13	0.195	2.4013770421387e+43
2.20785659643056e-13	0.195	2.4013770421387e+43
2.42086661819701e-13	0.195	2.6330575674239e+43
2.42086661819701e-13	0.195	2.6330575674239e+43
2.42086661819701e-13	0.195	2.6330575674239e+43
2.42086661819701e-13	0.195	2.6330575674239e+43
2.42086661819701e-13	0.195	2.6330575674239e+43
2.42086661819701e-13	0.195	2.6330575674239e+43
2.65442746262391e-13	0.195	2.88709021187012e+43
2.65442746262391e-13	0.195	2.88709021187012e+43
2.65442746262391e-13	0.195	2.88709021187012e+43
2.65442746262391e-13	0.195	2.88709021187012e+43
2.65442746262391e-13	0.195	2.88709021187012e+43
2.91052183601079e-13	0.195	3.165631467614e+43
2.91052183601079e-13	0.195	3.165631467614e+43
2.91052183601079e-13	0.195	3.165631467614e+43
2.91052183601079e-13	0.195	3.165631467614e+43
2.91052183601079e-13	0.195	3.165631467614e+43
2.91052183601079e-13	0.195	3.165631467614e+43
2.91052183601079e-13	0.195	3.165631467614e+43
2.91052183601079e-13	0.195	3.165631467614e+43
2.91052183601079e-13	0.195	3.165631467614e+43
3.19132373258446e-13	0.195	3.4710458812635e+43
3.19132373258446e-13	0.195	3.4710458812635e+43
3.19132373258446e-13	0.195	3.4710458812635e+43
3.19132373258446e-13	0.195	3.4710458812635e+43
3.19132373258446e-13	0.195	3.4710458812635e+43
3.49921688961315e-13	0.195	3.80592612661803e+43
3.49921688961315e-13	0.195	3.80592612661803e+43
3.83681502303679e-13	0.195	4.17311501396836e+43
3.83681502303679e-13	0.195	4.17311501396836e+43
4.20698401539445e-13	0.195	4.57572962281406e+43
4.20698401539445e-13	0.195	4.57572962281406e+43
4.20698401539445e-13	0.195	4.57572962281406e+43
4.20698401539445e-13	0.195	4.57572962281406e+43
4.20698401539445e-13	0.195	4.57572962281406e+43
4.61286624440292e-13	0.195	5.0171877628621e+43
4.61286624440292e-13	0.195	5.0171877628621e+43
4.61286624440292e-13	0.195	5.0171877628621e+43
4.61286624440292e-13	0.195	5.0171877628621e+43
4.61286624440292e-13	0.195	5.0171877628621e+43
4.61286624440292e-13	0.195	5.0171877628621e+43
5.0579072587127e-13	0.195	5.50123698793469e+43
5.0579072587127e-13	0.195	5.50123698793469e+43
5.0579072587127e-13	0.195	5.50123698793469e+43
5.54588502729282e-13	0.195	6.0319864090868e+43
5.54588502729282e-13	0.195	6.0319864090868e+43
5.54588502729282e-13	0.195	6.0319864090868e+43
5.54588502729282e-13	0.195	6.0319864090868e+43
6.08094201074353e-13	0.195	6.6139415769957e+43
6.08094201074353e-13	0.195	6.6139415769957e+43
6.08094201074353e-13	0.195	6.6139415769957e+43
6.08094201074353e-13	0.195	6.6139415769957e+43
6.08094201074353e-13	0.195	6.6139415769957e+43
6.66762032679137e-13	0.195	7.25204272974065e+43
6.66762032679137e-13	0.195	7.25204272974065e+43
7.31090030848783e-13	0.195	7.95170673065933e+43
8.01624278243339e-13	0.195	8.71887305229296e+43
8.01624278243339e-13	0.195	8.71887305229296e+43
8.01624278243339e-13	0.195	8.71887305229296e+43
8.78963542592839e-13	0.195	9.56005419677961e+43
8.78963542592839e-13	0.195	9.56005419677961e+43
9.63764359657819e-13	0.195	1.0482390980716e+44
1.0567466065847e-12	0.195	1.14937131538031e+44
1.15869961296842e-12	0.195	1.26026058658692e+44
1.15869961296842e-12	0.195	1.26026058658692e+44
1.15869961296842e-12	0.195	1.26026058658692e+44
1.52746357275832e-12	0.195	1.66134701060525e+44
1.67483050293247e-12	0.195	1.82163077335632e+44
2.0135891476881e-12	0.195	2.19008189181091e+44
3.19132373258443e-12	0.195	3.47104588126347e+44
3.19132373258443e-12	0.195	3.47104588126347e+44
6.08094201074355e-12	0.195	6.61394157699573e+44
6.53822584982406e-14	0.205	7.95170673065929e+42
6.53822584982406e-14	0.205	7.95170673065929e+42
6.53822584982406e-14	0.205	7.95170673065929e+42
6.53822584982406e-14	0.205	7.95170673065929e+42
6.53822584982406e-14	0.205	7.95170673065929e+42
6.53822584982406e-14	0.205	7.95170673065929e+42
6.53822584982406e-14	0.205	7.95170673065929e+42
6.53822584982406e-14	0.205	7.95170673065929e+42
6.53822584982406e-14	0.205	7.95170673065929e+42
6.53822584982406e-14	0.205	7.95170673065929e+42
6.53822584982406e-14	0.205	7.95170673065929e+42
6.53822584982406e-14	0.205	7.95170673065929e+42
6.53822584982406e-14	0.205	7.95170673065929e+42
6.53822584982406e-14	0.205	7.95170673065929e+42
6.53822584982406e-14	0.205	7.95170673065929e+42
7.16902208579182e-14	0.205	8.71887305229292e+42
7.16902208579182e-14	0.205	8.71887305229292e+42
7.16902208579182e-14	0.205	8.71887305229292e+42
7.16902208579182e-14	0.205	8.71887305229292e+42
7.16902208579182e-14	0.205	8.71887305229292e+42
7.16902208579182e-14	0.205	8.71887305229292e+42
7.16902208579182e-14	0.205	8.71887305229292e+42
7.16902208579182e-14	0.205	8.71887305229292e+42
7.16902208579182e-14	0.205	8.71887305229292e+42
7.16902208579182e-14	0.205	8.71887305229292e+42
7.16902208579182e-14	0.205	8.71887305229292e+42
7.16902208579182e-14	0.205	8.71887305229292e+42
7.16902208579182e-14	0.205	8.71887305229292e+42
7.16902208579182e-14	0.205	8.71887305229292e+42
7.16902208579182e-14	0.205	8.71887305229292e+42
7.16902208579182e-14	0.205	8.71887305229292e+42
7.16902208579182e-14	0.205	8.71887305229292e+42
7.16902208579182e-14	0.205	8.71887305229292e+42
7.16902208579182e-14	0.205	8.71887305229292e+42
7.86067640473967e-14	0.205	9.56005419677956e+42
7.86067640473967e-14	0.205	9.56005419677956e+42
7.86067640473967e-14	0.205	9.56005419677956e+42
7.86067640473967e-14	0.205	9.56005419677956e+42
7.86067640473967e-14	0.205	9.56005419677956e+42
7.86067640473967e-14	0.205	9.56005419677956e+42
7.86067640473967e-14	0.205	9.56005419677956e+42
7.86067640473967e-14	0.205	9.56005419677956e+42
7.86067640473967e-14	0.205	9.56005419677956e+42
7.86067640473967e-14	0.205	9.56005419677956e+42
7.86067640473967e-14	0.205	9.56005419677956e+42
7.86067640473967e-14	0.205	9.56005419677956e+42
7.86067640473967e-14	0.205	9.56005419677956e+42
8.61906028473424e-14	0.205	1.04823909807159e+43
8.61906028473424e-14	0.205	1.04823909807159e+43
8.61906028473424e-14	0.205	1.04823909807159e+43
8.61906028473424e-14	0.205	1.04823909807159e+43
8.61906028473424e-14	0.205	1.04823909807159e+43
8.61906028473424e-14	0.205	1.04823909807159e+43
8.61906028473424e-14	0.205	1.04823909807159e+43
8.61906028473424e-14	0.205	1.04823909807159e+43
8.61906028473424e-14	0.205	1.04823909807159e+43
8.61906028473424e-14	0.205	1.04823909807159e+43
8.61906028473424e-14	0.205	1.04823909807159e+43
8.61906028473424e-14	0.205	1.04823909807159e+43
8.61906028473424e-14	0.205	1.04823909807159e+43
8.61906028473424e-14	0.205	1.04823909807159e+43
8.61906028473424e-14	0.205	1.04823909807159e+43
8.61906028473424e-14	0.205	1.04823909807159e+43
8.61906028473424e-14	0.205	1.04823909807159e+43
9.45061167345477e-14	0.205	1.1493713153803e+43
9.45061167345477e-14	0.205	1.1493713153803e+43
9.45061167345477e-14	0.205	1.1493713153803e+43
9.45061167345477e-14	0.205	1.1493713153803e+43
9.45061167345477e-14	0.205	1.1493713153803e+43
9.45061167345477e-14	0.205	1.1493713153803e+43
9.45061167345477e-14	0.205	1.1493713153803e+43
9.45061167345477e-14	0.205	1.1493713153803e+43
9.45061167345477e-14	0.205	1.1493713153803e+43
9.45061167345477e-14	0.205	1.1493713153803e+43
9.45061167345477e-14	0.205	1.1493713153803e+43
9.45061167345477e-14	0.205	1.1493713153803e+43
9.45061167345477e-14	0.205	1.1493713153803e+43
9.45061167345477e-14	0.205	1.1493713153803e+43
